1,12.727072934553,12.7268544023412,12.726852315284,12.7268522953515,12.7268522951611,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593,12.7268522951593
2,6.32311247714921,6.32303924582326,6.32303879335173,6.32303879055601,6.32303879053874,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863,6.32303879053863
3,8.01108625506797,8.20673701799361,8.084451542291,8.15437264677882,8.11215980255247,8.13685257182579,8.12213279543879,8.1308105317626,8.12566085752378,8.12870495882583,8.1269013489499,8.12796851533844,8.12733657880967,8.12771060893901,8.1274891654154
4,1.33263318147742,1.48845059551099,1.40310124749539,1.44850522190864,1.42396621889171,1.43711670516174,1.43003712104722,1.43383910305642,1.43179461584033,1.43289324564184,1.43230265904368,1.43262007371338,1.43244945834985,1.43254116136617,1.43249187090333
5,6.20841464962035,7.9854314861723,6.95165327395451,7.51455952203007,7.19633634211142,7.37254384126785,7.27383293248244,7.32877406769531,7.2980838994062,7.31519296456689,7.30564432567345,7.31097011997739,7.30799859609376,7.30965623265617,7.30873143506712
6,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367,9.12666666669367
7,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143,9.54857142857143
8,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164,12.2462499999164
9,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07,12.07
10,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746,12.0869999999746
11,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727,12.0872727272727
12,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333,12.4583333333333
13,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088,12.9976923077088
14,14.3459578953178,13.1941364853471,12.902069540401,12.821498336036,12.7987646002107,12.7923095026126,12.7904733390476,12.7899507736279,12.7898020319138,12.7897596927014,12.7897476407365,12.7897442101025,12.7897432335596,12.7897429555829,12.7897428764557
15,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53
16,19.7216146563081,19.2730784912603,19.1076425992029,19.042102925266,19.0154028795283,19.0044017397053,18.9998478174968,18.9979590871899,18.9971751142442,18.9968495954069,18.9967144158772,18.9966582761173,18.9966349608458,18.99662527774,18.996621256216
17,13.2126915287557,13.4262324621781,13.5016861129091,13.5280028813441,13.5371399986035,13.5403073710857,13.5414047356853,13.5417848552628,13.5419165174138,13.5419621202395,13.5419779152214,13.5419833859519,13.5419852807856,13.541985937077,13.541986164389
18,14.6409362453582,14.1094540131744,13.940858044118,13.8856355642121,13.8673587507319,13.8612889368945,13.8592708273464,13.8585995863774,13.8583762976319,13.8583020173756,13.8582773066213,13.8582690860761,13.8582663513369,13.8582654415673,13.8582651389129
19,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5
20,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56
